ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;;;;;;
4992;Jundiaí;300;4;4;6;Sim;Não;550;3800;33;49;casa;Parque Residencial Eloy Chaves;;;;;;
4993;Jundiaí;68;2;1;0;Sim;Não;230;1300;0;17;casa;Gramadão;;;;;;
4994;Jundiaí;380;4;2;0;Sim;Não;0;8000;0;121;apartamento;Marco Leite;;;;;;
4995;Jundiaí;60;2;1;1;Sim;Não;750;1841;77;7;apartamento;Horto Florestal;;;;;;
4996;Jundiaí;51;3;1;1;Sim;Não;246;1100;68;14;casa;Agapeama;;;;;;
4997;Jundiaí;200;4;5;3;Não;Não;2800;5500;997;70;apartamento;Horto Florestal;;;;;;
4998;Jundiaí;80;3;3;0;Sim;Sim;0;2000;459;31;apartamento;Medeiros;;;;;;
4999;Jundiaí;57;1;2;1;Não;Não;660;650;0;9;casa;Gramadão;;;;;;
5000;Jundiaí;327;5;4;5;Sim;Não;0;11000;2000;166;casa;Cerâmica Ibetel;;;;;;
5001;Jundiaí;48;1;1;1;Sim;Sim;800;8000;1000;102;apartamento;Currupira;;;;;;
5002;Jundiaí;90;2;2;1;Sim;Não;1000;3000;50;39;casa;Centro;;;;;;
5003;Jundiaí;40;1;1;1;Não;Sim;2200;4500;25;58;casa;Pacaembu;;;;;;
5004;Jundiaí;84;2;1;2;Não;Sim;800;4000;240;51;apartamento;Jundiaí Mirim;;;;;;
5005;Jundiaí;123;3;2;2;Não;Não;1293;4673;463;18;casa;Horto Florestal;;;;;;
5006;Jundiaí;85;2;1;1;Sim;Não;0;1608;143;15;apartamento;Casa Branca;;;;;;
5007;Jundiaí;113;2;2;1;Sim;Não;1000;3000;50;39;apartamento;CECAP;;;;;;
5008;Jundiaí;60;2;1;1;Sim;Não;782;1800;0;9;casa;Santa Gertrudes;;;;;;
5009;Jundiaí;62;2;1;1;Sim;Não;447;1200;76;16;apartamento;Colônia;;;;;;
5010;Jundiaí;138;3;4;2;Sim;Sim;1500;10000;527;127;casa;São Camilo;;;;;;
5011;Jundiaí;156;3;3;3;Sim;Sim;1600;8000;628;102;casa;Gramadão;;;;;;
5012;Jundiaí;280;4;3;4;Sim;Não;0;3500;403;53;casa;Parque Centenário;;;;;;
5013;Jundiaí;45;1;1;1;Não;Sim;3000;5520;0;70;casa;Moisés;;;;;;
5014;Jundiaí;180;3;4;3;Sim;Sim;1050;3000;0;39;apartamento;Alvorada;;;;;;
5015;Jundiaí;315;4;5;5;Não;Não;2500;4000;1000;29;apartamento;Jundiaí Mirim;;;;;;
5016;Jundiaí;117;3;3;1;Não;Não;1200;7000;217;89;casa;Nambi;;;;;;
5017;Jundiaí;60;2;3;2;Não;Não;730;1100;19;14;casa;Colônia;;;;;;
5018;Jundiaí;126;3;1;2;Sim;Não;0;4200;299;64;casa;Vila Municipal;;;;;;
5019;Jundiaí;65;2;1;0;Sim;Não;300;1800;49;23;casa;Vila Municipal;;;;;;
5020;Jundiaí;280;4;4;7;Sim;Sim;890;4000;278;61;casa;Novo Horizonte;;;;;;
5021;Jundiaí;76;3;1;1;Sim;Não;480;1300;92;17;casa;Retiro;;;;;;
5022;Jundiaí;178;2;4;2;Sim;Não;2300;7000;891;89;casa;Cerâmica Ibetel;;;;;;
5023;Jundiaí;20;1;1;0;Sim;Sim;602;1800;130;23;casa;Gramadão;;;;;;
5024;Jundiaí;400;7;7;0;Sim;Não;0;14000;1667;211;casa;Parque Centenário;;;;;;
5026;Jundiaí;49;1;1;1;Não;Sim;600;5400;0;69;casa;Cerâmica Ibetel;;;;;;
5027;Jundiaí;50;2;1;0;Sim;Não;0;1200;50;16;apartamento;Gramadão;;;;;;
5028;Jundiaí;50;1;1;0;Sim;Não;633;900;59;4;casa;Jardim Ermida;;;;;;
5029;Jundiaí;53;1;1;2;Não;Sim;1000;2400;67;31;casa;Malota;;;;;;
5030;Jundiaí;200;3;3;2;Sim;Não;2000;6500;417;83;casa;Ponte São João;;;;;;
5031;Jundiaí;71;2;2;2;Não;Não;511;3000;203;39;casa;Jundiaí Mirim;;;;;;
5032;Jundiaí;134;3;5;2;Sim;Não;1152;4900;0;63;casa;Ponte São João;;;;;;
5033;Jundiaí;250;4;4;4;Sim;Não;2600;3600;0;46;apartamento;Colônia;;;;;;
5034;Jundiaí;40;1;1;1;Sim;Não;673;1664;0;7;casa;Vila Rio Branco;;;;;;
5035;Jundiaí;60;2;1;0;Sim;Não;457;1170;55;15;apartamento;Tulipas;;;;;;
5036;Jundiaí;180;4;4;2;Sim;Não;2600;2000;584;26;casa;Jardim do Lago;;;;;;
5037;Jundiaí;68;3;1;1;Não;Não;522;1600;0;7;casa;Vila Arens / Vila Progresso;;;;;;
5038;Jundiaí;72;2;2;1;Não;Não;598;1780;0;23;casa;São Camilo;;;;;;
5039;Jundiaí;182;3;2;3;Sim;Não;2307;12000;786;153;casa;Moisés;;;;;;
5040;Jundiaí;45;1;2;1;Sim;Não;774;3446;167;21;casa;Nova Odessa;;;;;;
5041;Jundiaí;300;4;3;8;Sim;Não;0;4500;667;68;apartamento;Centro;;;;;;
5042;Jundiaí;130;3;3;2;Sim;Não;1200;3500;342;45;casa;Marco Leite;;;;;;
5043;Jundiaí;132;3;2;3;Sim;Sim;1400;5500;622;70;apartamento;Currupira;;;;;;
5044;Jundiaí;215;3;1;1;Sim;Não;1100;4000;240;51;casa;Jardim do Lago;;;;;;
5045;Jundiaí;54;2;2;1;Sim;Não;500;2418;200;31;casa;Cerâmica Ibetel;;;;;;
5046;Jundiaí;79;2;1;0;Sim;Não;0;2100;218;27;casa;Vila Militar;;;;;;
5047;Jundiaí;77;1;2;2;Sim;Sim;1000;4000;0;16;casa;Ponte São João;;;;;;
5048;Jundiaí;150;3;3;2;Sim;Não;1526;3100;309;40;casa;Anhangabaú;;;;;;
5049;Jundiaí;310;3;3;2;Sim;Não;1580;6900;343;88;casa;Samambaia;;;;;;
5050;Jundiaí;220;4;2;3;Sim;Sim;0;5200;705;79;apartamento;Engordadouro;;;;;;
5051;Jundiaí;45;1;1;0;Sim;Não;0;1100;0;14;apartamento;Tulipas;;;;;;
5052;Jundiaí;80;3;1;1;Sim;Não;978;2400;105;31;apartamento;Anhangabaú;;;;;;
5053;Jundiaí;36;1;1;0;Sim;Não;175;1275;0;5;casa;Alvorada;;;;;;
5054;Jundiaí;320;3;5;8;Não;Não;0;9000;567;136;casa;Aeroporto;;;;;;
5055;Jundiaí;179;3;3;3;Sim;Sim;1800;3200;900;41;casa;Rami;;;;;;
5056;Jundiaí;52;1;2;1;Sim;Não;1100;5000;210;64;apartamento;Agapeama;;;;;;
5057;Jundiaí;190;4;4;3;Sim;Sim;1780;6900;0;88;casa;Vila Militar;;;;;;
5058;Jundiaí;105;3;3;1;Não;Não;812;2200;0;28;apartamento;Tulipas;;;;;;
5059;Jundiaí;70;2;2;1;Sim;Não;1110;4200;192;54;casa;Marco Leite;;;;;;
5060;Jundiaí;254;4;4;4;Sim;Não;3366;9000;1800;115;apartamento;Horto Florestal;;;;;;
5061;Jundiaí;200;3;2;1;Sim;Não;1618;2380;161;31;casa;Engordadouro;;;;;;
5062;Jundiaí;300;4;3;3;Sim;Sim;4300;3380;1334;43;apartamento;Moisés;;;;;;
5063;Jundiaí;86;3;2;2;Não;Não;800;3410;270;44;casa;Agapeama;;;;;;
5064;Jundiaí;190;2;1;2;Sim;Sim;0;4500;385;68;casa;Aeroporto;;;;;;
5065;Jundiaí;211;3;2;2;Sim;Não;2800;11000;483;140;casa;Agapeama;;;;;;
5066;Jundiaí;38;1;1;0;Não;Não;60;950;0;13;casa;Colônia;;;;;;
5067;Jundiaí;300;3;4;6;Sim;Não;0;3200;167;49;apartamento;Tulipas;;;;;;
5068;Jundiaí;108;3;2;2;Sim;Não;1100;4348;250;56;apartamento;Nambi;;;;;;
5069;Jundiaí;150;3;2;1;Sim;Não;0;4500;110;68;apartamento;Vila Arens / Vila Progresso;;;;;;
5070;Jundiaí;58;1;1;0;Não;Não;410;720;41;10;apartamento;Currupira;;;;;;
5071;Jundiaí;198;3;4;3;Sim;Sim;2699;8000;917;102;apartamento;São Camilo;;;;;;
5072;Jundiaí;47;1;1;0;Não;Sim;580;750;0;10;apartamento;Maringá;;;;;;
5073;Jundiaí;190;3;2;1;Sim;Sim;2180;4500;150;58;casa;São Camilo;;;;;;
5074;Jundiaí;22;1;1;0;Sim;Não;472;2200;55;28;apartamento;CECAP;;;;;;
5075;Jundiaí;38;1;1;1;Sim;Sim;632;2341;0;9;apartamento;São Camilo;;;;;;
5076;Jundiaí;30;1;1;0;Sim;Sim;400;2850;0;37;casa;Caxambu;;;;;;
5077;Jundiaí;500;4;7;4;Sim;Não;500;5900;775;89;casa;Torres São José;;;;;;
5078;Jundiaí;215;3;1;3;Sim;Não;0;7000;417;106;casa;Rami;;;;;;
5079;Jundiaí;50;1;1;1;Não;Sim;540;2900;0;37;casa;Currupira;;;;;;
5080;Jundiaí;500;7;7;8;Não;Sim;0;9000;1667;136;casa;Maringá;;;;;;
5081;Jundiaí;17;1;1;0;Sim;Não;0;2700;5;35;casa;Vila Arens / Vila Progresso;;;;;;
5082;Jundiaí;101;3;2;1;Sim;Não;890;1700;22;22;casa;Hortolândia;;;;;;
5083;Jundiaí;87;2;3;0;Sim;Não;1250;4200;109;54;apartamento;Currupira;;;;;;
5084;Jundiaí;72;2;1;1;Sim;Não;650;1000;12;13;casa;Samambaia;;;;;;
5085;Jundiaí;123;3;3;2;Sim;Não;1100;3100;367;40;casa;Jundiaí Mirim;;;;;;
5086;Jundiaí;70;2;1;1;Sim;Não;280;1000;138;13;casa;Currupira;;;;;;
5087;Jundiaí;40;1;1;0;Não;Não;327;595;12;8;casa;Vianelo / Bonfiglioli;;;;;;
5088;Jundiaí;47;1;1;1;Sim;Não;1500;650;0;9;apartamento;Tamoio;;;;;;
5089;Jundiaí;115;4;3;4;Sim;Sim;1133;7000;0;89;apartamento;Vila Militar;;;;;;
5090;Jundiaí;36;1;1;1;Sim;Não;450;2344;0;9;casa;Currupira;;;;;;
5091;Jundiaí;340;4;4;3;Não;Não;5000;5000;1084;64;casa;Parque Residencial Eloy Chaves;;;;;;
5092;Jundiaí;200;3;4;2;Sim;Não;0;6500;209;98;casa;Alvorada;;;;;;
5093;Jundiaí;150;3;3;1;Não;Não;2229;4500;484;58;casa;Moisés;;;;;;
5094;Jundiaí;98;3;3;2;Sim;Sim;1975;2970;459;38;casa;Caxambu;;;;;;
5095;Jundiaí;300;4;3;2;Sim;Sim;2600;8500;524;108;apartamento;Pinheirinhos/Represa;;;;;;
5096;Jundiaí;35;1;1;1;Não;Não;450;2700;0;35;apartamento;Vila Municipal;;;;;;
5097;Jundiaí;63;3;2;1;Sim;Não;440;3300;10;42;casa;Anhangabaú;;;;;;
5098;Jundiaí;150;3;2;1;Não;Não;1246;5500;0;70;casa;Nambi;;;;;;
5099;Jundiaí;170;3;3;2;Sim;Não;0;4850;334;73;apartamento;São Camilo;;;;;;
5100;Jundiaí;110;3;3;2;Sim;Não;560;3200;88;49;casa;Vila Arens / Vila Progresso;;;;;;
5101;Jundiaí;55;2;1;1;Não;Sim;350;2450;237;32;apartamento;Santa Gertrudes;;;;;;
5102;Jundiaí;47;1;1;0;Não;Não;100;1000;76;13;casa;Alvorada;;;;;;
5103;Jundiaí;80;1;1;1;Sim;Não;0;1150;75;18;casa;Aeroporto;;;;;;
5104;Jundiaí;65;2;2;2;Sim;Sim;1037;4000;245;51;casa;Distrito Industrial;;;;;;
5105;Jundiaí;35;1;1;1;Não;Sim;0;1000;0;16;casa;Casa Branca;;;;;;
5106;Jundiaí;100;2;2;0;Sim;Não;0;1765;0;27;casa;Alvorada;;;;;;
5107;Jundiaí;540;4;7;5;Sim;Não;4922;15000;3565;191;apartamento;Jundiaí Mirim;;;;;;
5108;Jundiaí;47;1;1;0;Sim;Não;463;1000;17;13;casa;Engordadouro;;;;;;
5109;Jundiaí;272;5;5;2;Sim;Não;0;11000;917;166;casa;Medeiros;;;;;;
5110;Jundiaí;90;3;3;1;Sim;Não;1347;4650;241;59;apartamento;Santa Gertrudes;;;;;;
5111;Jundiaí;83;2;2;1;Sim;Sim;620;2300;119;30;apartamento;Parque Centenário;;;;;;
5112;Jundiaí;35;1;1;0;Sim;Não;270;1300;0;17;apartamento;Tamoio;;;;;;
5113;Jundiaí;260;4;4;4;Sim;Não;0;14000;1834;211;casa;Medeiros;;;;;;
5114;Jundiaí;130;3;2;2;Sim;Não;0;5100;183;77;casa;Vale Azul;;;;;;
5115;Jundiaí;218;4;4;3;Sim;Sim;2347;8400;1105;107;apartamento;Vale Azul;;;;;;
5116;Jundiaí;20;1;1;0;Não;Sim;0;2060;0;27;casa;Cerâmica Ibetel;;;;;;
5117;Jundiaí;70;2;2;2;Não;Não;990;2500;71;32;casa;Gramadão;;;;;;
5118;Jundiaí;400;4;3;3;Sim;Não;0;7000;900;106;casa;Vale Azul;;;;;;
5119;Jundiaí;60;1;2;1;Sim;Não;1155;4000;112;51;casa;Jardim Ermida II;;;;;;
5120;Jundiaí;240;4;4;4;Sim;Não;3250;13000;1121;165;apartamento;Marco Leite;;;;;;
5121;Jundiaí;245;3;4;3;Sim;Não;2900;14000;917;178;apartamento;Jardim do Lago;;;;;;
5122;Jundiaí;140;3;2;1;Sim;Sim;0;8200;0;124;casa;Tulipas;;;;;;
5123;Jundiaí;120;2;2;0;Sim;Não;300;3600;120;46;apartamento;Vila Municipal;;;;;;
5124;Jundiaí;110;3;3;2;Não;Não;1200;3900;484;50;casa;Colônia;;;;;;
5125;Jundiaí;42;1;1;1;Não;Sim;660;4400;41;56;apartamento;Novo Horizonte;;;;;;
5126;Jundiaí;300;2;3;2;Sim;Sim;3500;10500;0;134;casa;Alvorada;;;;;;
5127;Jundiaí;50;2;2;1;Sim;Não;400;1900;0;25;apartamento;Fazenda Grande;;;;;;
5128;Jundiaí;110;4;3;3;Não;Sim;1650;2230;567;29;apartamento;Samambaia;;;;;;
5129;Jundiaí;72;2;2;1;Sim;Não;678;2406;0;10;casa;São Camilo;;;;;;
5130;Jundiaí;130;3;4;4;Sim;Não;1100;3280;484;50;apartamento;Parque Centenário;;;;;;
5131;Jundiaí;170;2;2;1;Sim;Não;2700;2000;250;26;apartamento;Nambi;;;;;;
5132;Jundiaí;38;1;1;0;Não;Não;440;892;17;12;casa;Parque do Colégio;;;;;;
5133;Jundiaí;138;3;3;3;Sim;Sim;0;3900;145;59;casa;Hortolândia;;;;;;
5134;Jundiaí;45;1;1;1;Não;Sim;492;1900;83;25;casa;Nambi;;;;;;
5135;Jundiaí;230;3;6;5;Sim;Sim;2200;11050;1500;141;apartamento;Pinheirinhos/Represa;;;;;;
5136;Jundiaí;206;5;3;2;Sim;Não;0;3500;189;53;casa;São Camilo;;;;;;
5137;Jundiaí;135;3;3;2;Não;Não;1500;13800;375;175;casa;Aeroporto;;;;;;
5138;Jundiaí;300;2;2;0;Sim;Sim;0;3500;292;53;casa;Tamoio;;;;;;
5139;Jundiaí;25;1;1;0;Sim;Não;450;1650;30;21;casa;Jardim do Lago;;;;;;
5140;Jundiaí;200;1;2;0;Sim;Não;0;8000;700;121;apartamento;Samambaia;;;;;;
5141;Jundiaí;150;3;3;2;Sim;Não;1300;3400;200;44;casa;São Camilo;;;;;;
5142;Jundiaí;54;2;2;1;Sim;Não;954;2800;199;36;casa;Vila Municipal;;;;;;
5143;Jundiaí;82;3;2;2;Não;Não;860;2600;209;33;apartamento;Vianelo / Bonfiglioli;;;;;;
5144;Jundiaí;84;2;2;0;Sim;Sim;850;6000;250;77;apartamento;Santa Gertrudes;;;;;;
5145;Jundiaí;200;1;3;2;Não;Não;0;3000;321;46;casa;Vila Arens / Vila Progresso;;;;;;
5146;Jundiaí;230;4;3;1;Não;Não;2400;3600;464;46;casa;Horto Florestal;;;;;;
5147;Jundiaí;56;2;1;0;Sim;Não;200;1400;0;10;casa;Fazenda Grande;;;;;;
5148;Jundiaí;50;1;1;0;Sim;Não;150;1294;0;6;apartamento;Tulipas;;;;;;
5149;Jundiaí;163;4;4;3;Não;Sim;2300;9500;1000;121;casa;Vianelo / Bonfiglioli;;;;;;
5150;Jundiaí;35;1;1;1;Não;Sim;1170;2200;242;28;casa;Currupira;;;;;;
5151;Jundiaí;120;3;3;2;Sim;Não;0;2750;125;42;apartamento;Pinheirinhos/Represa;;;;;;
5152;Jundiaí;60;1;1;0;Sim;Não;250;1300;75;17;apartamento;Fazenda Grande;;;;;;
5153;Jundiaí;54;2;1;1;Sim;Não;630;1550;84;20;apartamento;Jardim Ermida;;;;;;
5154;Jundiaí;250;5;4;3;Sim;Não;0;3680;666;56;casa;Rami;;;;;;
5155;Jundiaí;50;2;1;1;Sim;Não;410;1998;43;26;apartamento;Jardim Ermida;;;;;;
5156;Jundiaí;300;2;1;2;Sim;Não;0;2800;350;43;casa;Parque Residencial Eloy Chaves;;;;;;
5157;Jundiaí;130;3;2;1;Sim;Não;0;1300;250;20;apartamento;Agapeama;;;;;;
5158;Jundiaí;120;3;2;1;Sim;Não;1150;5300;167;68;casa;Caxambu;;;;;;
5159;Jundiaí;89;2;2;0;Sim;Sim;428;3900;5;50;casa;CECAP;;;;;;
5160;Jundiaí;69;3;2;2;Sim;Não;582;2000;142;26;casa;Jardim Ermida;;;;;;
5161;Jundiaí;55;1;1;0;Sim;Não;0;1650;0;25;casa;Jardim Ermida;;;;;;
5162;Jundiaí;110;3;2;1;Sim;Não;0;3200;0;49;casa;Hortolândia;;;;;;
5163;Jundiaí;50;2;1;1;Não;Sim;399;1650;0;21;casa;Parque Centenário;;;;;;
5164;Jundiaí;80;3;1;1;Sim;Não;380;1328;50;10;casa;Aeroporto;;;;;;
5165;Jundiaí;66;2;2;1;Sim;Não;360;2583;0;10;casa;Vila Rio Branco;;;;;;
5166;Jundiaí;180;3;4;3;Sim;Não;2047;2200;902;28;apartamento;São Camilo;;;;;;
5167;Jundiaí;135;2;3;1;Sim;Não;1415;6500;339;83;casa;Vale Azul;;;;;;
5168;Jundiaí;74;2;1;1;Sim;Não;569;2024;71;8;casa;Parque do Colégio;;;;;;
5169;Jundiaí;56;2;1;1;Sim;Não;680;2200;11;28;apartamento;Santa Gertrudes;;;;;;
5170;Jundiaí;40;1;1;1;Sim;Não;600;650;35;9;casa;Vila Militar;;;;;;
5171;Jundiaí;86;3;2;2;Sim;Sim;800;3100;203;40;casa;Malota;;;;;;
5172;Jundiaí;70;2;2;0;Não;Não;0;1500;0;23;apartamento;Samambaia;;;;;;
5173;Jundiaí;30;1;1;0;Sim;Não;50;1150;50;15;apartamento;Vale Azul;;;;;;
5174;Jundiaí;438;5;6;5;Não;Não;0;12000;817;181;apartamento;Vale Azul;;;;;;
5175;Jundiaí;72;2;1;2;Sim;Não;730;1200;89;16;casa;Santa Gertrudes;;;;;;
5176;Jundiaí;66;1;1;1;Não;Sim;762;3500;65;45;apartamento;Santa Gertrudes;;;;;;
5177;Jundiaí;70;2;1;1;Sim;Não;452;1000;42;13;casa;Nambi;;;;;;
5178;Jundiaí;1000;4;7;4;Sim;Sim;6000;15000;4900;191;casa;Currupira;;;;;;
5179;Jundiaí;380;4;6;6;Não;Não;0;4100;269;62;casa;Engordadouro;;;;;;
5180;Jundiaí;248;3;4;4;Sim;Não;2648;8000;667;102;apartamento;Nova Odessa;;;;;;
5181;Jundiaí;109;3;1;1;Sim;Não;1200;2800;145;36;apartamento;Vila Arens / Vila Progresso;;;;;;
5182;Jundiaí;135;3;2;2;Sim;Não;1100;2400;92;31;apartamento;Colônia;;;;;;
5183;Jundiaí;54;2;2;1;Sim;Não;954;2800;199;36;casa;Medeiros;;;;;;
5184;Jundiaí;170;3;3;2;Sim;Não;0;2750;100;42;casa;Pacaembu;;;;;;
5185;Jundiaí;45;1;1;2;Sim;Sim;530;3350;0;43;casa;Distrito Industrial;;;;;;
5186;Jundiaí;180;3;4;3;Sim;Sim;2420;4500;680;58;casa;Vila Arens / Vila Progresso;;;;;;
5187;Jundiaí;51;2;1;0;Sim;Não;271;980;21;13;casa;Casa Branca;;;;;;
5188;Jundiaí;166;3;2;2;Sim;Não;2124;7000;882;89;apartamento;Cerâmica Ibetel;;;;;;
5189;Jundiaí;350;4;4;4;Sim;Não;0;13000;1417;196;casa;Anhangabaú;;;;;;
5190;Jundiaí;63;2;1;1;Sim;Não;498;870;90;12;casa;Centro;;;;;;
5191;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;apartamento;Anhangabaú;;;;;;
5192;Jundiaí;126;3;4;3;Sim;Não;1560;4000;1021;51;apartamento;Vianelo / Bonfiglioli;;;;;;
5193;Jundiaí;87;2;2;1;Sim;Não;2100;2975;117;38;casa;CECAP;;;;;;
5194;Jundiaí;171;3;5;3;Sim;Não;1320;10600;870;135;apartamento;Vila Arens / Vila Progresso;;;;;;
5195;Jundiaí;65;3;2;1;Não;Não;587;3250;113;42;casa;Casa Branca;;;;;;
5196;Jundiaí;63;2;1;2;Sim;Não;1200;5500;220;70;casa;Casa Branca;;;;;;
5197;Jundiaí;59;2;2;1;Sim;Não;500;2500;75;32;casa;Parque Centenário;;;;;;
5198;Jundiaí;70;2;1;0;Não;Não;0;1210;59;19;casa;Vale Azul;;;;;;
5199;Jundiaí;90;2;1;1;Sim;Não;0;2735;19;42;apartamento;Jundiaí Mirim;;;;;;
5200;Jundiaí;35;2;1;0;Sim;Não;568;2399;0;31;casa;Parque Residencial Eloy Chaves;;;;;;
5201;Jundiaí;30;1;1;1;Sim;Sim;700;3300;9;42;casa;Aeroporto;;;;;;
5202;Jundiaí;61;1;2;2;Não;Sim;2200;4000;250;51;casa;Jardim do Lago;;;;;;
5203;Jundiaí;54;1;1;1;Sim;Sim;751;2350;127;30;casa;Parque Residencial Eloy Chaves;;;;;;
5204;Jundiaí;32;1;1;1;Sim;Não;1800;2000;416;26;casa;Rami;;;;;;
5205;Jundiaí;90;3;2;1;Sim;Não;920;1300;129;17;apartamento;Nambi;;;;;;
5206;Jundiaí;93;2;1;1;Não;Sim;985;5500;110;70;apartamento;Tamoio;;;;;;
5207;Jundiaí;44;1;1;0;Sim;Não;417;520;23;7;casa;Santa Gertrudes;;;;;;
5208;Jundiaí;220;4;4;4;Sim;Não;2200;5500;832;70;apartamento;Jardim do Lago;;;;;;
5209;Jundiaí;100;2;2;0;Sim;Não;0;2500;220;38;casa;Tulipas;;;;;;
5210;Jundiaí;55;2;2;1;Não;Não;700;1800;0;26;casa;Jardim Ermida;;;;;;
5211;Jundiaí;100;2;3;1;Não;Sim;1149;4930;266;63;casa;Cerâmica Ibetel;;;;;;
5212;Jundiaí;35;1;1;1;Sim;Sim;815;3200;149;41;apartamento;Hortolândia;;;;;;
5213;Jundiaí;60;2;2;1;Não;Sim;916;5650;59;72;apartamento;Rami;;;;;;
5214;Jundiaí;162;3;4;0;Sim;Não;0;3200;267;49;apartamento;Marco Leite;;;;;;
5215;Jundiaí;165;4;3;2;Sim;Não;0;5000;46;76;casa;Vianelo / Bonfiglioli;;;;;;
5216;Jundiaí;97;2;3;2;Sim;Sim;700;2820;167;36;apartamento;Marco Leite;;;;;;
5217;Jundiaí;55;1;1;0;Sim;Não;480;1200;50;16;apartamento;Horto Florestal;;;;;;
5218;Jundiaí;230;3;3;3;Não;Não;2100;10500;792;134;casa;Vianelo / Bonfiglioli;;;;;;
5219;Jundiaí;77;2;2;1;Sim;Não;840;3260;34;42;casa;Maringá;;;;;;
5220;Jundiaí;42;1;1;1;Não;Não;1200;2350;151;30;apartamento;Centro;;;;;;
5221;Jundiaí;180;3;3;1;Não;Não;0;3000;117;46;casa;Vale Azul;;;;;;
5222;Jundiaí;50;2;1;1;Sim;Não;650;1300;34;17;apartamento;Caxambu;;;;;;
5223;Jundiaí;200;5;2;3;Sim;Não;0;4800;300;73;casa;Rami;;;;;;
5224;Jundiaí;290;6;3;4;Sim;Não;0;8000;1525;121;casa;Colônia;;;;;;
5225;Jundiaí;49;1;1;0;Não;Sim;443;3800;89;49;casa;Pacaembu;;;;;;
5226;Jundiaí;38;1;1;1;Sim;Sim;1100;2863;0;37;casa;Pacaembu;;;;;;
5227;Jundiaí;280;4;6;3;Sim;Não;4500;4800;1500;61;apartamento;Santa Gertrudes;;;;;;
5228;Jundiaí;68;2;2;0;Não;Sim;630;6443;20;82;casa;Tamoio;;;;;;
5229;Jundiaí;70;2;3;1;Sim;Não;1100;1500;292;20;casa;Tamoio;;;;;;
5230;Jundiaí;280;4;3;3;Sim;Não;0;2167;169;33;apartamento;Samambaia;;;;;;
5231;Jundiaí;140;3;2;3;Sim;Sim;1100;8000;167;102;casa;Gramadão;;;;;;
5232;Jundiaí;225;4;3;2;Sim;Não;0;3400;132;52;apartamento;Cerâmica Ibetel;;;;;;
5233;Jundiaí;70;2;1;2;Não;Não;0;1400;85;22;apartamento;São Camilo;;;;;;
5234;Jundiaí;81;3;1;1;Sim;Não;900;2800;142;36;apartamento;Pacaembu;;;;;;
5235;Jundiaí;19;1;1;0;Não;Não;0;1200;41;16;apartamento;Alvorada;;;;;;
5236;Jundiaí;233;4;5;4;Sim;Sim;3240;11000;92;140;casa;Parque Centenário;;;;;;
5237;Jundiaí;43;2;1;1;Não;Não;750;1375;17;18;casa;Vila Arens / Vila Progresso;;;;;;
5238;Jundiaí;50;1;1;0;Não;Não;0;1200;0;19;apartamento;Colônia;;;;;;
5239;Jundiaí;54;1;1;1;Não;Sim;679;5000;359;64;casa;CECAP;;;;;;
5240;Jundiaí;50;1;1;1;Sim;Sim;1000;1884;0;11;apartamento;Hortolândia;;;;;;
5241;Jundiaí;336;4;4;6;Sim;Não;0;7677;950;116;apartamento;Parque Residencial Eloy Chaves;;;;;;
5242;Jundiaí;208;3;3;3;Sim;Sim;2490;15000;1200;191;apartamento;Centro;;;;;;
5243;Jundiaí;150;2;2;2;Sim;Não;0;6000;667;91;apartamento;Colônia;;;;;;
5244;Jundiaí;200;3;2;3;Sim;Não;0;3000;125;46;casa;Horto Florestal;;;;;;
5245;Jundiaí;200;2;3;2;Sim;Sim;1700;15000;667;191;casa;Santa Gertrudes;;;;;;
5246;Jundiaí;40;2;1;0;Sim;Não;80;1275;87;17;casa;Marco Leite;;;;;;
5247;Jundiaí;35;1;1;0;Sim;Não;0;1150;30;15;casa;Colônia;;;;;;
5248;Jundiaí;35;1;1;0;Sim;Não;0;900;11;14;casa;Vale Azul;;;;;;
5249;Jundiaí;90;3;2;2;Sim;Sim;980;2500;0;11;casa;Vila Rio Branco;;;;;;
5250;Jundiaí;300;3;2;5;Sim;Não;0;11500;2000;173;apartamento;CECAP;;;;;;
5251;Jundiaí;520;3;4;8;Não;Não;0;10000;1008;151;casa;Alvorada;;;;;;
5252;Jundiaí;180;3;4;4;Sim;Não;1545;12000;818;153;casa;Parque Centenário;;;;;;
5253;Jundiaí;160;3;1;2;Sim;Não;0;5000;225;76;apartamento;Santa Gertrudes;;;;;;
5254;Jundiaí;72;2;2;1;Sim;Não;700;3536;0;28;apartamento;Nambi;;;;;;
5255;Jundiaí;43;1;1;0;Sim;Sim;1195;680;220;9;apartamento;Pinheirinhos/Represa;;;;;;
5256;Jundiaí;120;3;2;2;Sim;Não;0;6400;547;97;apartamento;Vila Municipal;;;;;;
5257;Jundiaí;70;2;1;0;Sim;Não;0;1300;70;20;casa;Fazenda Grande;;;;;;
5258;Jundiaí;86;3;2;1;Sim;Não;890;2500;84;32;apartamento;Centro;;;;;;
5259;Jundiaí;67;2;2;2;Sim;Não;618;2372;0;8;apartamento;Vila Municipal;;;;;;
